# QIGOA reality-check | script=run_ceiling.py | experiment=ceiling | data_source=brats | commit=1461520d7785c65a06704e47ba229ddde0b2d9ff | generated=2026-07-17T18:08:18
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
# method_class: C = uses test-time ground truth (oracle = an UNREACHABLE upper bound, NOT a method); B = learned, out-of-fold only; A = unsupervised per-image.
patient_id,target,include_zero_bg,method,method_class,fold,params,dice,hd95,nsd,nsd_tau1,nsd_tau3,nsd_tau5,n_components,empty_mask,mask_hash,data_source,placeholder
BraTS20_Training_092,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,166,0.8907910271546635,46.8853478592635,0.6453900709219859,0.5460992907801419,0.6964539007092199,0.7560283687943262,53,0,8c8d393409201719c89fcc0f76771b345e9850125364c4d0bd2b44c6297d06af,brats,0
BraTS20_Training_093,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,142,0.9094870271340859,45.525214450514646,0.6923990498812351,0.6211401425178147,0.7339667458432304,0.7553444180522565,81,0,0a06700cbc0ebed27f8e9a51808fa23b914298debb757f78f97c9ab81ae5b5d9,brats,0
BraTS20_Training_094,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,205,0.86,42.428174392690806,0.583732057416268,0.4688995215311005,0.6507177033492823,0.7296650717703349,31,0,219c4843cacda474e8d347e36722c845366d97538457164f279c68e85938d3d9,brats,0
BraTS20_Training_095,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,165,0.9306654257794323,55.985657416332515,0.7502612330198537,0.6886102403343782,0.7931034482758621,0.8234064785788924,89,0,498e165868e7e0094d1e7e257a7e76f4ef95db55f05ebb40bc1d5a24f5a9be3f,brats,0
BraTS20_Training_096,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,166,0.8880475932936722,53.600373133029585,0.5912305516265912,0.5247524752475248,0.611032531824611,0.6548797736916548,74,0,22cfd2af2b4b6120380030a746072b8d507a1cf72b5a2028ec6c0b2270b31df6,brats,0
BraTS20_Training_097,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,141,0.7967576117042309,60.3584015873123,0.40353697749196143,0.32234726688102894,0.454983922829582,0.5241157556270096,132,0,092cc490eb8844f4cfb8ccdff2b117548b669002d604aa8f35dca8765680ba73,brats,0
BraTS20_Training_098,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,158,0.9618650165491438,42.70059932234566,0.833063209076175,0.7747163695299838,0.8444084278768234,0.8541329011345219,39,0,f60586773b703d1ba8b684e2ce8e2eeef7de0574a1afa9cd27efbf29449bc8f3,brats,0
BraTS20_Training_099,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,241,0.607487922705314,52.30673014704832,0.4794701986754967,0.40794701986754967,0.5298013245033113,0.5682119205298013,133,0,9cc65672a1cba70481b1b5c0097c01676e91971cb8a2617d1a37cba06c8ea2f7,brats,0
BraTS20_Training_100,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,135,0.9279088689991863,29.017236257093817,0.6748329621380846,0.6146993318485523,0.7160356347438753,0.7616926503340757,51,0,9289538ffe90f43a62ceeb2d395826d2ecf3cb126d905cdc46201bfd20a54a71,brats,0
BraTS20_Training_101,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,152,0.8337999490964622,75.39429636801812,0.7051282051282052,0.6269230769230769,0.7410256410256411,0.7897435897435897,95,0,d574712f3e7eb43e30cb564f5e899582da306cc161a25251bf7fe9206c13a508,brats,0
BraTS20_Training_102,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,206,0.7931034482758621,62.04431427460786,0.491588785046729,0.36074766355140186,0.5831775700934579,0.6598130841121496,47,0,22be2c0b281edfb069ec9feca553a85559bc58cc2870c49a97fe627a18b39589,brats,0
BraTS20_Training_103,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,186,0.8602026049204052,59.474363654820934,0.49917898193760263,0.38587848932676516,0.5615763546798029,0.6091954022988506,60,0,4e5f71ab8d85b88c191fbd31596e23700637bdc8de58840858b5842180b1c778,brats,0
BraTS20_Training_104,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,141,0.8972012917115177,65.23606503442409,0.5703592814371258,0.5149700598802395,0.6032934131736527,0.6482035928143712,67,0,1dab43c0a4d1005177b3073efdcf0fb05e1f167990dfe086f4d9e45e5261eec7,brats,0
BraTS20_Training_105,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,206,0.7420494699646644,48.70933851888396,0.5007363770250368,0.4050073637702504,0.5743740795287187,0.625920471281296,81,0,2daa32d174881e07b392b1ba752df63eb80001251374e23ec4707687d734c415,brats,0
BraTS20_Training_106,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,142,0.8307322929171669,68.30977442657208,0.5524861878453039,0.4468232044198895,0.600828729281768,0.6332872928176796,92,0,0e0188135c9ae645dc1576005d82570e1c5bf95347e6d953c4e0632c092b8b0c,brats,0
BraTS20_Training_107,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,199,0.8301036502929248,51.35172830587107,0.6183074265975821,0.5474956822107081,0.6632124352331606,0.7132987910189983,42,0,80f2662d236dfc7d51fcf718a80fadcceaa05664dd9a22e3a9c4ee3610021be1,brats,0
BraTS20_Training_108,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,167,0.8987341772151899,56.357280626476225,0.7710144927536232,0.6260869565217392,0.8347826086956521,0.8840579710144928,25,0,3051e265a162192f997baac16b009d40ae40b8fe4738fe32f12ec037593bcc37,brats,0
BraTS20_Training_109,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,160,0.8261468793069502,32.0,0.6229235880398671,0.5141196013289037,0.6827242524916943,0.7524916943521595,49,0,16dfd594322a76fe202fff95fcf87ca38cd29f633a6cbbd6bca14e7320a90191,brats,0
BraTS20_Training_110,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,245,0.640387275242047,35.86986215918936,0.44680851063829785,0.38753799392097266,0.49544072948328266,0.5395136778115501,109,0,b10d1c56a4ad90284260f6c417125c045a52da821fbc469a67c96e74d53d3970,brats,0
BraTS20_Training_111,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,155,0.8871067242442936,69.6419413859206,0.6060606060606061,0.49910873440285203,0.6809269162210339,0.7522281639928698,52,0,989d601c9d069b7ddc705df2f646962cf41a034948b518cf3c2a4df9e29d931b,brats,0
BraTS20_Training_112,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,143,0.9340150961772583,47.42045947321789,0.6896251089799477,0.6259808195292066,0.7244986922406277,0.7567567567567568,62,0,7f26271502f3f009441027f8cc54bb6d3feb5f5272d879c19b463bcbd8dcbe88,brats,0
BraTS20_Training_113,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,172,0.91802179379715,50.24937810560445,0.6120996441281139,0.5622775800711743,0.6405693950177936,0.6773428232502966,59,0,480fb50d3d6d1e1582b490e16f42a163fe2a07fec64874827f02d8f49fb2ab16,brats,0
BraTS20_Training_114,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,159,0.9551002615518744,22.225494083216823,0.7356076759061834,0.673773987206823,0.7505330490405118,0.7846481876332623,19,0,01489c291bbf65f8795101bb49268a90cb8fbb7e7d4d1fefbe8a4637ac0009c2,brats,0
BraTS20_Training_115,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,151,0.9498979823169349,37.57658845611187,0.7626168224299066,0.7383177570093458,0.7925233644859813,0.8130841121495327,42,0,4da967162804defec72e33e049f1240660e448e770aa09898f2019c43b2be152,brats,0
BraTS20_Training_116,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,176,0.8788300835654597,59.467036774191996,0.5359897172236504,0.44473007712082263,0.589974293059126,0.6593830334190232,69,0,716fb7151b13777a1694191d4f87183e67989584a9cdb2cbb595052f63d08214,brats,0
BraTS20_Training_117,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,144,0.9109263657957245,13.416407864998739,0.7626752966558792,0.6806903991370011,0.8015102481121898,0.8478964401294499,63,0,c446b8ed0799b1db3bd03bfeb95f739b493743d504c08d4f2023c040dbe2338c,brats,0
BraTS20_Training_118,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,182,0.8368896925858951,54.00138876983446,0.5517241379310345,0.5015673981191222,0.5705329153605015,0.5987460815047022,52,0,4c7d780803e20eebef38a7304764f09838ad280d4b3c9fb3759042bd02e1a7f4,brats,0
BraTS20_Training_119,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,200,0.7747967479674797,39.05124837953327,0.47283406754772395,0.35829662261380324,0.5286343612334802,0.5726872246696035,81,0,822eae081f5a1edd407e26c909bf0b39c6717e2a15b0093d5d3e109885cb158e,brats,0
BraTS20_Training_120,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,150,0.9729346747909877,21.4998840030115,0.7801857585139319,0.7678018575851393,0.7972136222910217,0.8018575851393189,35,0,b517f0dd7dbeddd0e8da6faa0ab5d227c681a90c3c0b5ed37cbbc0e7336de8f9,brats,0
BraTS20_Training_121,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,141,0.9319989735694124,84.16741306138348,0.601842374616172,0.5762538382804504,0.6079836233367452,0.6253838280450358,61,0,9ea68be259bcd1cffc6ff8fdfff2292f8e9fc48bf3c57e2feec414c9b7f1b8a6,brats,0
BraTS20_Training_122,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,217,0.8471882640586798,39.3643569296228,0.6192893401015228,0.4949238578680203,0.6802030456852792,0.7360406091370558,25,0,ed1b5912e36254d254d37ddd7a4838db9de47c2436f84a51391895e897384ccd,brats,0
BraTS20_Training_123,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,140,0.8569310600444774,37.122582779081675,0.6411483253588517,0.5345181134654818,0.7047163362952836,0.7518796992481203,90,0,76202241a0ce177ad7cba59f7b1a5d934ad4d181a4ff2053042af5e83b464f89,brats,0
BraTS20_Training_124,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,176,0.972018654230513,8.163201123595234,0.8244604316546763,0.7669064748201438,0.8546762589928057,0.9050359712230216,8,0,cdd7d2032214ec4f695cf0a91b3deb9bc0636eb61457f8eafa90a73bd4fe4208,brats,0
BraTS20_Training_125,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,128,0.9447544642857143,25.059928172283335,0.7907303370786517,0.7373595505617978,0.800561797752809,0.8019662921348315,15,0,f550e7872085b8c99de118c168d21e68f8958b8196cb46184a1e840655f10653,brats,0
BraTS20_Training_126,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,202,0.848089468779124,44.415355935697235,0.5849462365591398,0.46236559139784944,0.6924731182795699,0.7849462365591398,38,0,7aef11b9266fd8100d8f71e6de84966c3c4f6aa1cfd0ce7fffea6eca0f4c5c31,brats,0
BraTS20_Training_127,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,185,0.9416058394160584,50.80354318352215,0.7375328083989501,0.6640419947506562,0.7716535433070866,0.7795275590551181,23,0,81cb4145ed9978459a7f51dcbc17773c15d60799583379b9047fcb3c1f14c46c,brats,0
BraTS20_Training_128,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,208,0.7330185252451871,104.95713410721541,0.32034104750304504,0.25091352009744217,0.3873325213154689,0.4628501827040195,133,0,18138d34c0229bfff57398518bc4883f7b400c50c88e45b6728438c3d60898a9,brats,0
BraTS20_Training_129,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,203,0.8662674650698603,65.61287058354704,0.6371428571428571,0.52,0.6728571428571428,0.7057142857142857,56,0,6e81aaaec70be388af334d137fbfe49b8d314c936c70a394d5f9a738d7ce072c,brats,0
BraTS20_Training_130,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,185,0.8644104332830351,12.066380675153123,0.6539235412474849,0.47484909456740443,0.7665995975855131,0.8249496981891348,5,0,4f08c90bde5761842d59d7a7c108bcf97740a318d2010d38548b8b156de38f1c,brats,0
BraTS20_Training_131,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,204,0.8715775749674055,39.70432412600411,0.6821345707656613,0.5127610208816705,0.765661252900232,0.8283062645011601,12,0,7d489b8a6129c8b9ce3384c475114dd2a3f3fba3ce8f0d26c0a65ee0e4458d67,brats,0
BraTS20_Training_132,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,169,0.9227813137984868,9.109435438375371,0.8102955195424214,0.6825548141086749,0.8760724499523356,0.9075309818875119,13,0,d11a981c5da3458b02f4db0aea5b245ef96d2beec88c60dd575383235bfc7c45,brats,0
BraTS20_Training_133,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,177,0.9700056593095643,2.0,0.9660056657223796,0.8186968838526912,1.0,1.0,1,0,7f3b403c6a1d8a5dd2909e35c371ff36cd6b236820d4ae19f2ffa040d0c234c5,brats,0
BraTS20_Training_134,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,218,0.548466690165668,67.54584310234117,0.36743515850144093,0.30979827089337175,0.4164265129682997,0.4755043227665706,23,0,e80756b01261896e9db4eb0fba508bd0f3d151f97920aca93c18ae8c3a4eef9d,brats,0
BraTS20_Training_135,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,168,0.9159713945172825,12.181937282651344,0.6506765067650676,0.4784747847478475,0.7306273062730627,0.8191881918819188,11,0,9cc6c5ef92a45d2ac9cb07a3c5c78951bacad0b9d9982f4ada2905d65a2adfc0,brats,0
BraTS20_Training_136,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,218,0.8940568475452196,7.0,0.733102253032929,0.5788561525129983,0.8076256499133448,0.8977469670710572,11,0,86c36a3e1e74802f5c88daa2dfcade9f390e1921cfa6db619730e3d096ff9a34,brats,0
BraTS20_Training_137,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,201,0.8956502636203867,47.05847156455779,0.532538955087076,0.40879926672777267,0.5912007332722273,0.6296975252062328,27,0,e53d71ad757b35af4d9a52024978e9bf243469191083cf53bfc52dd04edf82fc,brats,0
BraTS20_Training_138,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,158,0.9238095238095239,41.06039836418846,0.605060506050605,0.5115511551155115,0.6688668866886689,0.713971397139714,28,0,9abe70e126eaa3f055f50e5767d8581820d1467b1f14cdb4d3ca89c4e60bebd6,brats,0
BraTS20_Training_139,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,235,0.6582995951417004,104.02643836412395,0.32955974842767294,0.23647798742138365,0.37484276729559746,0.41635220125786165,61,0,b4d22f02710eb6b5135745d94799655676b13a35659343b8c6eb0f799c8f24b6,brats,0
BraTS20_Training_140,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,195,0.9391712275215012,12.206555615733702,0.7935103244837758,0.6887905604719764,0.8259587020648967,0.855457227138643,12,0,fa6d4e718a4096f96dff839d4a42b9cfbbbbd4b74a66642a939245c7b7e97458,brats,0
BraTS20_Training_141,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,249,0.742393509127789,39.07247044477675,0.4620253164556962,0.37341772151898733,0.5158227848101266,0.5759493670886076,19,0,5b58508342a93a2f265f16b6f9d151dde69b460237ce5a1e858dd0340bed7d78,brats,0
BraTS20_Training_142,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,252,0.8665594855305466,21.93171219946131,0.6779661016949152,0.5635593220338984,0.7372881355932204,0.7584745762711864,14,0,72ca4623f488147aa729df9d647e210af13dcaa1296096562f2ebe4d9a11183b,brats,0
BraTS20_Training_143,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,197,0.8788350063622226,68.80595657864563,0.4827089337175792,0.35014409221902015,0.5850144092219021,0.6829971181556196,23,0,e8d6174a05233caf36dcc5eda5bd5b1d1fcb2b810809f8b5a0d7141f68f52fda,brats,0
BraTS20_Training_144,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,177,0.8931368033164441,24.626967548984243,0.5407577497129736,0.4087256027554535,0.6234213547646383,0.703788748564868,23,0,f1bb610de50181d8aa76d3dfad5cc9adb18eb717402b38c9f28d1fb3f19dbb31,brats,0
BraTS20_Training_145,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,205,0.6692830978545264,66.27814563286606,0.37460815047021945,0.2554858934169279,0.4952978056426332,0.5940438871473355,20,0,33189cdcb883e7160bcc895dce264e9d91f089274f992baaec7e916f2fa5cc75,brats,0
BraTS20_Training_146,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,189,0.5412685622194083,75.938031576133,0.18830769230769231,0.1286153846153846,0.23692307692307693,0.2744615384615385,24,0,524413197d3620adcc710755e5ba7f69037ba2c8422903a3e112228d85637571,brats,0
BraTS20_Training_147,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,142,0.3267375306623058,68.43171705513393,0.07945205479452055,0.04200913242009133,0.12876712328767123,0.1863013698630137,1,0,24f9300c9d97bdb196b06f2f197c52edcc6529cd2c1a03796852a1fab21399fb,brats,0
BraTS20_Training_148,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,185,0.6290485829959515,69.25660830282597,0.2493681550126369,0.14743049705139005,0.33951137320977254,0.42628475147430495,33,0,466c1716d49db1e5f36fbf84e0a086a249382ae0a1ed14b1083e1d339aed20ba,brats,0
BraTS20_Training_149,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,200,0.7831144465290807,68.52888422875574,0.35177453027139877,0.26670146137787054,0.4164926931106472,0.4932150313152401,82,0,df3fa45d52f6b219457d7533fbab0b0ced330b16e9753a001a91bed096ebc2c7,brats,0
BraTS20_Training_150,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,211,0.722215941209723,43.04648650006177,0.3714859437751004,0.32228915662650603,0.39558232931726905,0.42720883534136544,72,0,17e68e86392b486df606165e6b5966cbbbfd18b9296e21ac274a1392b80172a7,brats,0
BraTS20_Training_151,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,218,0.6125532207114407,75.53531634981664,0.3647180548370409,0.32177961717537507,0.39058458354888775,0.4340403517847905,155,0,6a8dc2c20832eec4d05bf2311c83e07e97a17e36baa9793462d0c0beddf36bfb,brats,0
BraTS20_Training_152,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,185,0.8804587560652846,25.495097567963924,0.6607142857142857,0.555672268907563,0.6974789915966386,0.7331932773109243,24,0,dc569819a2a423421d32afb89bb2ae3b5d40fa77e189b39d5c97463fddd731c6,brats,0
BraTS20_Training_153,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,182,0.9644375724777735,5.044558781116746,0.9108391608391608,0.8618881118881119,0.9335664335664335,0.9493006993006993,11,0,e47330b16bac43af727e21febe2f8b25b00cded7fab7fe26003f2c5751df4913,brats,0
BraTS20_Training_154,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,200,0.8043310131477185,42.19004122319278,0.5,0.45030425963488846,0.5415821501014199,0.6024340770791075,72,0,51e0f4998b096282a929b5cbfe6759504291ec6551296d7126a3212e050d9fb9,brats,0
BraTS20_Training_155,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,173,0.9485555995251286,22.47220505424423,0.745398773006135,0.7131901840490797,0.7561349693251533,0.7806748466257669,23,0,9b2629c4385c254598c5ee47f443db6ea614b70bfe725da3ed8b49018e1be5c2,brats,0
BraTS20_Training_156,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,168,0.7854281899675758,43.43778837925386,0.5845238095238096,0.5273809523809524,0.625,0.675,39,0,cdf6d7672b7fe4e98906e8d64b51ed7d1c7e03638429a2874b80c0b04c339577,brats,0
BraTS20_Training_157,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,230,0.7582058772985049,41.43669871020132,0.37820957668285915,0.32061068702290074,0.42401110340041637,0.4899375433726579,86,0,715069d1e9757d04592d5b53eb0fcd188f9e03bc0caf16e39e513883d0bec5a9,brats,0
BraTS20_Training_158,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,192,0.7965921192758253,54.4238126503638,0.6021220159151194,0.5207780725022104,0.6480990274093722,0.6834659593280283,119,0,8aba0bdb7d99956a0183c2dd77d3db8dfcaeb4539e4bfc7c6d0fb385db0291b4,brats,0
BraTS20_Training_159,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,226,0.7877025342750311,48.98206746346857,0.5047923322683706,0.3929712460063898,0.5894568690095847,0.6437699680511182,76,0,d22aafa3e1573f7f80eff5acc0af15863d0b80e8a141ef6c941b7a781053ab42,brats,0
BraTS20_Training_160,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,156,0.933438052228549,12.254614072531734,0.7645985401459854,0.6423357664233577,0.8485401459854015,0.8576642335766423,20,0,27553e0cb4cc191169ab0564ee60e1ab267b07ffb943e156f0d1390c3839a1b7,brats,0
BraTS20_Training_161,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,206,0.8470790378006873,62.72755969958347,0.5151098901098901,0.4478021978021978,0.5631868131868132,0.614010989010989,65,0,30762f1cbed2e7793a7b1efca92a9a0367cd98aba9e829e011c98cea623cdb66,brats,0
BraTS20_Training_162,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,160,0.8978129713423831,31.60608536116101,0.5546697038724373,0.5056947608200456,0.5820045558086561,0.6321184510250569,75,0,3d4d0f4ddd34502a60b288d59dce3d50e6e7894a03ec4c853a9c2c3ba0fc63c1,brats,0
BraTS20_Training_163,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,160,0.9537102976783934,27.586228448267445,0.7808,0.68,0.8064,0.8256,47,0,a874170f5e45d79302f48c331ea66e1acc51e4d61c940bf6aa45e47eafd88929,brats,0
BraTS20_Training_164,wt_flair,na,oracle_single,C: uses test-time ground truth,-1,157,0.8174765210289914,29.828363381737194,0.5752658086177952,0.4515948517067711,0.6440962506994964,0.7022943480693901,130,0,32890b8a501ffa0b49a20b69e2aabe4e82d3dccfd29220a0ed034a30375a8162,brats,0
